time_at_fix,hardware_id,alias,latitude,longitude,altitude,speed,cog,hdop,vdop,pdop,satellite_count,time_to_fix,fix_quality,error,activity,battery_mv,instantaneous_solar_mv,solar_current_since_last_fix_ma,temperature_c,connect_at,ctt_device_type,position_uncertainty,activity_x,activity_y,activity_z,connection_duration,session_id,fix_method,id
2023-05-24T08:03:17.000Z,3.51359E+14,,46.053913,-103.908386,958,,,,,11.41,,1,,,,3891,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T08:33:48.000Z,3.51359E+14,,46.053448,-103.907791,910,,,,,2.83,,32,,,,3891,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T09:03:17.000Z,3.51359E+14,,46.053429,-103.907799,909,,,,,2.54,,1,,,,3889,,,22,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T09:33:17.000Z,3.51359E+14,,46.053402,-103.907761,910,,,,,2.77,,1,,,,3890,,,22,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T10:03:29.000Z,3.51359E+14,,46.05344,-103.907822,908,,,,,4.97,,13,,,,3891,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T10:33:48.000Z,3.51359E+14,,46.053421,-103.907799,910,,,,,6.38,,33,,,,3888,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T11:03:16.000Z,3.51359E+14,,46.053432,-103.907761,908,,,,,3.31,,1,,,,3887,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T11:33:16.000Z,3.51359E+14,,46.053398,-103.907715,920,,,,,4.14,,1,,,,3887,,,22,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T12:03:16.000Z,3.51359E+14,,46.053371,-103.907654,916,,,,,6.24,,1,,,,3887,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T12:34:00.000Z,3.51359E+14,,46.053429,-103.907784,912,,,,,1.66,,45,,,,3888,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-24T13:03:16.000Z,3.51359E+14,,46.043308,-103.894745,901,,,,,4.54,,1,,,,3887,,,23,,Flicker-GPS,,11,83,966,,,GPS,98105
2023-05-24T13:33:16.000Z,3.51359E+14,,46.041973,-103.896324,905,,,,,2.49,,1,,,,3887,,,29,,Flicker-GPS,,5,48,621,,,GPS,98105
2023-05-24T14:03:16.000Z,3.51359E+14,,46.04245,-103.896858,912,,,,,2.86,,1,,,,3888,,,32,,Flicker-GPS,,7,2,3,,,GPS,98105
2023-05-24T14:33:16.000Z,3.51359E+14,,46.044022,-103.893059,912,,,,,2,,1,,,,3889,,,26,,Flicker-GPS,,25,112,330,,,GPS,98105
2023-05-24T15:03:17.000Z,3.51359E+14,,46.042923,-103.89444,909,,,,,3.83,,2,,,,3890,,,29,,Flicker-GPS,,6,30,83,,,GPS,98105
2023-05-24T15:33:20.000Z,3.51359E+14,,46.042503,-103.897751,923,,,,,13.41,,5,,,,3888,,,32,,Flicker-GPS,,2,42,100,,,GPS,98105
2023-05-24T16:03:48.000Z,3.51359E+14,,46.042332,-103.897026,902,,,,,2.1,,33,,,,3887,,,31,,Flicker-GPS,,3,3,8,,,GPS,98105
2023-05-24T16:33:16.000Z,3.51359E+14,,46.044193,-103.895691,900,,,,,2.67,,1,,,,3887,,,30,,Flicker-GPS,,5,32,137,,,GPS,98105
2023-05-24T17:03:17.000Z,3.51359E+14,,46.044872,-103.895157,912,,,,,2.45,,2,,,,3888,,,28,,Flicker-GPS,,16,132,1267,,,GPS,98105
2023-05-24T17:22:02.442Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3889,1124,,35,,Flicker-GPS,2295.712,,,,87926,,SCELL,98105
2023-05-24T17:33:15.000Z,3.51359E+14,,46.050175,-103.915741,877,,,,,4.29,,1,,,,3887,,,28,,Flicker-GPS,,11,120,1193,,,GPS,98105
2023-05-24T18:03:19.000Z,3.51359E+14,,46.051872,-103.915977,875,,,,,8.01,,5,,,,3891,,,37,,Flicker-GPS,,9,83,777,,,GPS,98105
2023-05-24T18:33:48.000Z,3.51359E+14,,46.051945,-103.916054,882,,,,,1.36,,34,,,,3891,,,38,,Flicker-GPS,,0,2,2,,,GPS,98105
2023-05-24T19:03:15.000Z,3.51359E+14,,46.05201,-103.916306,880,,,,,2.03,,1,,,,3890,,,40,,Flicker-GPS,,0,1,1,,,GPS,98105
2023-05-24T19:22:20.145Z,3.51359E+14,,46.291967,-103.946888,,,,,,,,,,,,3891,580,,43,,Flicker-GPS,3989.528,,,,55945,,SCELL,98105
2023-05-24T19:33:15.000Z,3.51359E+14,,46.05172,-103.915504,875,,,,,2.18,,1,,,,3886,,,39,,Flicker-GPS,,0,5,2,,,GPS,98105
2023-05-24T20:03:15.000Z,3.51359E+14,,46.051411,-103.914612,883,,,,,2.09,,1,,,,3883,,,37,,Flicker-GPS,,0,6,0,,,GPS,98105
2023-05-24T20:33:15.000Z,3.51359E+14,,46.049358,-103.911964,886,,,,,5.44,,1,,,,3887,,,35,,Flicker-GPS,,14,54,575,,,GPS,98105
2023-05-24T21:03:15.000Z,3.51359E+14,,46.04866,-103.908981,877,,,,,9.01,,1,,,,3883,,,34,,Flicker-GPS,,77,115,609,,,GPS,98105
2023-05-24T21:33:48.000Z,3.51359E+14,,46.046104,-103.903481,897,,,,,3.04,,34,,,,3882,,,36,,Flicker-GPS,,2,5,10,,,GPS,98105
2023-05-24T22:03:48.000Z,3.51359E+14,,46.046207,-103.903519,900,,,,,2.13,,34,,,,3879,,,37,,Flicker-GPS,,2,3,0,,,GPS,98105
2023-05-24T22:33:15.000Z,3.51359E+14,,46.045841,-103.901619,893,,,,,3.54,,1,,,,3877,,,23,,Flicker-GPS,,34,62,532,,,GPS,98105
2023-05-24T23:03:15.000Z,3.51359E+14,,46.041252,-103.889862,908,,,,,2.52,,1,,,,3879,,,32,,Flicker-GPS,,53,138,750,,,GPS,98105
2023-05-24T23:33:15.000Z,3.51359E+14,,46.045227,-103.901199,892,,,,,2.02,,1,,,,3875,,,22,,Flicker-GPS,,63,132,508,,,GPS,98105
2023-05-25T00:03:15.000Z,3.51359E+14,,46.053425,-103.907845,905,,,,,9.88,,1,,,,3876,,,28,,Flicker-GPS,,17,82,492,,,GPS,98105
2023-05-25T00:33:48.000Z,3.51359E+14,,46.053391,-103.907799,909,,,,,2.5,,34,,,,3876,,,27,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T01:03:15.000Z,3.51359E+14,,46.053413,-103.907822,906,,,,,2.71,,1,,,,3876,,,26,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T01:21:48.052Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3875,944,,31,,Flicker-GPS,2295.712,,,,74833,,SCELL,98105
2023-05-25T01:33:14.000Z,3.51359E+14,,46.05341,-103.907829,912,,,,,2.74,,1,,,,3872,,,26,,Flicker-GPS,,0,0,1,,,GPS,98105
2023-05-25T02:03:15.000Z,3.51359E+14,,46.053432,-103.907814,903,,,,,4.55,,2,,,,3868,,,25,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T02:33:15.000Z,3.51359E+14,,46.05344,-103.907806,907,,,,,3.83,,2,,,,3870,,,25,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T03:03:14.000Z,3.51359E+14,,46.053478,-103.907806,907,,,,,14.08,,1,,,,3870,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T03:33:48.000Z,3.51359E+14,,46.053417,-103.907761,913,,,,,2.91,,35,,,,3872,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T04:03:14.000Z,3.51359E+14,,46.053379,-103.907791,918,,,,,2.82,,1,,,,3868,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T04:33:14.000Z,3.51359E+14,,46.053421,-103.907761,905,,,,,4.52,,1,,,,3867,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T05:03:14.000Z,3.51359E+14,,46.053352,-103.907753,927,,,,,4.22,,1,,,,3867,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T05:33:14.000Z,3.51359E+14,,46.053593,-103.907921,905,,,,,5.97,,1,,,,3868,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T06:03:48.000Z,3.51359E+14,,46.053368,-103.907784,914,,,,,4.81,,35,,,,3868,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T06:33:14.000Z,3.51359E+14,,46.053387,-103.907753,916,,,,,4.91,,1,,,,3864,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T07:03:17.000Z,3.51359E+14,,46.053383,-103.907692,918,,,,,6.22,,4,,,,3864,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T07:33:24.000Z,3.51359E+14,,46.053413,-103.907715,914,,,,,3.88,,11,,,,3864,,,22,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T07:55:10.000Z,3.51359E+14,,46.05344,-103.907753,925,,,,,13.76,,1,,,,3864,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T08:00:13.804Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3864,-8,,22,,Flicker-GPS,2295.712,,,,2222,,SCELL,98105
2023-05-25T08:03:14.000Z,3.51359E+14,,46.05341,-103.907722,921,,,,,12.36,,1,,,,3864,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T08:33:13.000Z,3.51359E+14,,46.053436,-103.90773,911,,,,,6.93,,1,,,,3864,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T09:03:16.000Z,3.51359E+14,,46.053398,-103.90773,916,,,,,5.19,,4,,,,3864,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T09:33:21.000Z,3.51359E+14,,46.053589,-103.908127,913,,,,,4.48,,9,,,,3864,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T10:03:48.000Z,3.51359E+14,,46.053425,-103.907761,924,,,,,6.91,,36,,,,3862,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T10:33:13.000Z,3.51359E+14,,46.053429,-103.907753,922,,,,,6.07,,1,,,,3860,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T11:03:13.000Z,3.51359E+14,,46.053429,-103.907829,904,,,,,5.59,,1,,,,3860,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T11:33:24.000Z,3.51359E+14,,46.053402,-103.907753,914,,,,,4.17,,12,,,,3860,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T12:03:13.000Z,3.51359E+14,,46.05341,-103.907776,912,,,,,6.94,,1,,,,3860,,,22,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T12:33:48.000Z,3.51359E+14,,46.053417,-103.907776,916,,,,,2.66,,36,,,,3860,,,23,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T13:03:13.000Z,3.51359E+14,,46.043839,-103.892494,915,,,,,2.71,,1,,,,3858,,,23,,Flicker-GPS,,7,17,765,,,GPS,98105
2023-05-25T13:21:54.748Z,3.51359E+14,,46.133375,-103.80685,,,,,,,,,,,,3852,-4,,27,,Flicker-GPS,4209.038,,,,7994,,SCELL,98105
2023-05-25T13:52:18.000Z,3.51359E+14,,46.042896,-103.898186,908,,,,,1.91,,35,,,,3854,,,27,,Flicker-GPS,,8,148,580,,,GPS,98105
2023-05-25T14:21:44.000Z,3.51359E+14,,46.044178,-103.894569,907,,,,,3.17,,1,,,,3853,,,28,,Flicker-GPS,,8,87,432,,,GPS,98105
2023-05-25T14:51:44.000Z,3.51359E+14,,46.041965,-103.890038,915,,,,,2.72,,1,,,,3854,,,28,,Flicker-GPS,,39,149,750,,,GPS,98105
2023-05-25T15:21:44.000Z,3.51359E+14,,46.045902,-103.901772,897,,,,,1.67,,1,,,,3856,,,28,,Flicker-GPS,,13,57,296,,,GPS,98105
2023-05-25T15:51:45.000Z,3.51359E+14,,46.0495,-103.914574,887,,,,,5.67,,2,,,,3854,,,32,,Flicker-GPS,,45,284,1047,,,GPS,98105
2023-05-25T16:22:18.000Z,3.51359E+14,,46.052895,-103.90609,915,,,,,2.02,,35,,,,3855,,,32,,Flicker-GPS,,18,81,413,,,GPS,98105
2023-05-25T16:51:44.000Z,3.51359E+14,,46.053658,-103.907265,917,,,,,2.06,,1,,,,3852,,,39,,Flicker-GPS,,6,9,8,,,GPS,98105
2023-05-25T17:21:44.000Z,3.51359E+14,,46.053429,-103.906982,921,,,,,3.22,,1,,,,3854,,,39,,Flicker-GPS,,0,3,0,,,GPS,98105
2023-05-25T17:21:58.441Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3854,718,,40,,Flicker-GPS,2295.712,,,,1900,,SCELL,98105
2023-05-25T17:51:44.000Z,3.51359E+14,,46.053535,-103.90712,920,,,,,2.53,,1,,,,3855,,,40,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T18:21:44.000Z,3.51359E+14,,46.053471,-103.907135,911,,,,,4.44,,1,,,,3855,,,38,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T18:52:18.000Z,3.51359E+14,,46.053635,-103.907356,922,,,,,1.54,,35,,,,3855,,,40,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-25T19:21:44.000Z,3.51359E+14,,46.053528,-103.907043,918,,,,,1.77,,1,,,,3852,,,40,,Flicker-GPS,,2,0,3,,,GPS,98105
2023-05-25T19:21:58.082Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3852,554,,40,,Flicker-GPS,2295.712,,,,1812,,SCELL,98105
2023-05-25T19:51:44.000Z,3.51359E+14,,46.053032,-103.906555,919,,,,,2.04,,1,,,,3852,,,38,,Flicker-GPS,,3,0,1,,,GPS,98105
2023-05-25T20:21:44.000Z,3.51359E+14,,46.052753,-103.905022,914,,,,,2.16,,1,,,,3852,,,39,,Flicker-GPS,,4,28,432,,,GPS,98105
2023-05-25T20:51:44.000Z,3.51359E+14,,46.052803,-103.905563,923,,,,,3.46,,1,,,,3852,,,39,,Flicker-GPS,,0,3,2,,,GPS,98105
2023-05-25T21:16:43.000Z,3.51359E+14,,46.052528,-103.90538,920,,,,,4.88,,1,,,,3852,,,37,,Flicker-GPS,,0,2,0,,,GPS,98105
2023-05-25T21:21:54.415Z,3.51359E+14,,46.295224,-103.961932,,,,,,,,,,,,3852,22,,35,,Flicker-GPS,3272.066,,,,6328,,SCELL,98105
2023-05-25T21:51:43.000Z,3.51359E+14,,46.05175,-103.909866,916,,,,,4.96,,1,,,,3848,,,40,,Flicker-GPS,,4,18,139,,,GPS,98105
2023-05-25T22:22:18.000Z,3.51359E+14,,46.049358,-103.911957,889,,,,,2.33,,36,,,,3847,,,29,,Flicker-GPS,,2,22,124,,,GPS,98105
2023-05-25T22:51:43.000Z,3.51359E+14,,46.04953,-103.918633,882,,,,,3.98,,1,,,,3844,,,27,,Flicker-GPS,,50,120,592,,,GPS,98105
2023-05-25T23:21:43.000Z,3.51359E+14,,46.053406,-103.907791,919,,,,,1.93,,1,,,,3846,,,26,,Flicker-GPS,,81,143,1104,,,GPS,98105
2023-05-25T23:21:57.328Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3846,-8,,26,,Flicker-GPS,2295.712,,,,1681,,SCELL,98105
2023-05-25T23:51:43.000Z,3.51359E+14,,46.053448,-103.907837,909,,,,,3.62,,1,,,,3844,,,26,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T00:21:43.000Z,3.51359E+14,,46.053463,-103.907852,915,,,,,3.09,,1,,,,3845,,,26,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T00:51:49.000Z,3.51359E+14,,46.053406,-103.907753,919,,,,,6.24,,7,,,,3844,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T01:21:57.986Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3844,416,,26,,Flicker-GPS,2295.712,,,,2259,,SCELL,98105
2023-05-26T01:22:30.000Z,3.51359E+14,,46.053402,-103.907791,913,,,,,2.12,,48,,,,3844,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T01:51:43.000Z,3.51359E+14,,46.053398,-103.907845,916,,,,,1.99,,1,,,,3842,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T05:52:18.000Z,3.51359E+14,,46.053402,-103.907791,912,,,,,1.72,,37,,,,3844,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T08:01:01.407Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3840,-10,,25,,Flicker-GPS,2295.712,,,,1871,,SCELL,98105
2023-05-26T09:52:00.000Z,3.51359E+14,,46.05341,-103.907791,907,,,,,5.44,,19,,,,3840,,,24,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-26T13:19:00.224Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3840,104,,27,,Flicker-GPS,2295.712,,,,1663,,SCELL,98105
2023-05-26T13:52:00.000Z,3.51359E+14,,46.043476,-103.892258,910,,,,,3.12,,20,,,,3840,,,27,,Flicker-GPS,,39,433,3257,,,GPS,98105
2023-05-26T15:19:00.619Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3844,584,,32,,Flicker-GPS,2295.712,,,,2169,,SCELL,98105
2023-05-26T17:19:00.075Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3848,378,,39,,Flicker-GPS,2295.712,,,,1864,,SCELL,98105
2023-05-26T17:52:00.000Z,3.51359E+14,,46.051399,-103.906792,913,,,,,1.92,,21,,,,3847,,,40,,Flicker-GPS,,157,707,4807,,,GPS,98105
2023-05-26T19:19:52.169Z,3.51359E+14,,46.292434,-103.936822,,,,,,,,,,,,3848,190,,39,,Flicker-GPS,3768.908,,,,53366,,SCELL,98105
2023-05-26T21:19:00.910Z,3.51359E+14,,46.291967,-103.946888,,,,,,,,,,,,3852,154,,38,,Flicker-GPS,3989.528,,,,3081,,SCELL,98105
2023-05-26T21:23:14.887Z,3.51359E+14,,46.291967,-103.946888,,,,,,,,,,,,3825,26,,49,,Flicker-GPS,3989.528,,,,86417,,SCELL,98105
2023-05-27T03:22:18.000Z,3.51359E+14,,46.053379,-103.907822,927,,,,,15.27,,33,,,,3835,,,24,,Flicker-GPS,,281,1005,7819,,,GPS,98105
2023-05-27T05:23:02.200Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3833,-14,,28,,Flicker-GPS,2295.712,,,,76028,,SCELL,98105
2023-05-27T08:00:48.077Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3828,-6,,24,,Flicker-GPS,2295.712,,,,2055,,SCELL,98105
2023-05-27T09:22:18.000Z,3.51359E+14,,46.053455,-103.907799,904,,,,,3.53,,34,,,,3827,,,21,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-27T15:22:18.000Z,3.51359E+14,,46.052807,-103.905861,917,,,,,2.63,,35,,,,3829,,,32,,Flicker-GPS,,49,392,2653,,,GPS,98105
2023-05-27T21:22:24.000Z,3.51359E+14,,46.052204,-103.906143,918,,,,,2.52,,42,,,,3833,,,40,,Flicker-GPS,,144,761,2501,,,GPS,98105
2023-05-28T00:01:18.000Z,3.51359E+14,,46.053448,-103.907784,915,,,,,1.87,,37,,,,3833,,,23,,Flicker-GPS,,143,570,3396,,,GPS,98105
2023-05-28T03:22:18.000Z,3.51359E+14,,46.053429,-103.907761,912,,,,,1.72,,36,,,,3829,,,19,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-28T08:00:46.180Z,3.51359E+14,,46.133375,-103.80685,,,,,,,,,,,,3825,-14,,19,,Flicker-GPS,4209.038,,,,2516,,SCELL,98105
2023-05-28T09:22:18.000Z,3.51359E+14,,46.053417,-103.907791,911,,,,,1.52,,37,,,,3825,,,19,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-05-28T15:22:00.000Z,3.51359E+14,,46.053413,-103.906853,920,,,,,2.81,,20,,,,3825,,,30,,Flicker-GPS,,170,849,3913,,,GPS,98105
2023-05-28T21:22:00.000Z,3.51359E+14,,46.053421,-103.907784,914,,,,,2.13,,21,,,,3833,,,28,,Flicker-GPS,,302,1718,7685,,,GPS,98105
2023-05-29T00:01:00.000Z,3.51359E+14,,46.053967,-103.90818,915,,,,,2.2,,22,,,,3840,,,25,,Flicker-GPS,,108,497,2036,,,GPS,98105
2023-05-29T03:22:00.000Z,3.51359E+14,,46.053406,-103.907776,913,,,,,2.99,,22,,,,3840,,,21,,Flicker-GPS,,110,341,2031,,,GPS,98105
2023-05-29T08:00:40.296Z,3.51359E+14,,46.231823,-103.656078,,,,,,,,,,,,3836,-6,,21,,Flicker-GPS,2295.712,,,,1662,,SCELL,98105
2023-05-29T09:22:00.000Z,3.51359E+14,,46.053402,-103.907799,914,,,,,1.59,,23,,,,3836,,,20,,Flicker-GPS,,0,5,0,,,GPS,98105
2023-05-29T15:22:00.000Z,3.51359E+14,,46.053238,-103.906845,914,,,,,2.48,,24,,,,3844,,,36,,Flicker-GPS,,119,879,3875,,,GPS,98105
2023-05-29T21:22:00.000Z,3.51359E+14,,46.052338,-103.906464,915,,,,,3.88,,25,,,,3854,,,39,,Flicker-GPS,,95,558,2379,,,GPS,98105
2023-05-30T00:01:24.000Z,3.51359E+14,,46.051189,-103.907173,914,,,,,4.79,,50,,,,3850,,,24,,Flicker-GPS,,175,809,3775,,,GPS,98105
2023-05-30T03:22:01.000Z,3.51359E+14,,46.052628,-103.906151,918,,,,,1.92,,26,,,,3846,,,21,,Flicker-GPS,,60,195,695,,,GPS,98105
2023-05-30T08:00:37.279Z,3.51359E+14,,46.133375,-103.80685,,,,,,,,,,,,3844,-14,,19,,Flicker-GPS,4209.038,,,,1962,,SCELL,98105
2023-05-30T09:22:01.000Z,3.51359E+14,,46.052628,-103.906174,912,,,,,1.72,,27,,,,3840,,,17,,Flicker-GPS,,0,4,0,,,GPS,98105
2023-05-30T15:22:00.000Z,3.51359E+14,,46.051662,-103.907303,913,,,,,3.24,,27,,,,3846,,,35,,Flicker-GPS,,161,1148,6064,,,GPS,98105
2023-05-30T21:22:00.000Z,3.51359E+14,,46.051586,-103.907349,904,,,,,2.58,,28,,,,3845,,,30,,Flicker-GPS,,59,557,1517,,,GPS,98105
2023-05-31T00:01:00.000Z,3.51359E+14,,46.051403,-103.908989,917,,,,,1.38,,29,,,,3844,,,33,,Flicker-GPS,,70,112,266,,,GPS,98105
2023-05-31T03:21:37.000Z,3.51359E+14,,46.050751,-103.908424,925,,,,,12.74,,6,,,,3840,,,20,,Flicker-GPS,,159,720,1965,,,GPS,98105
2023-05-31T08:00:34.009Z,3.51359E+14,,46.133375,-103.80685,,,,,,,,,,,,3837,-10,,21,,Flicker-GPS,4209.038,,,,2102,,SCELL,98105
2023-05-31T09:22:00.000Z,3.51359E+14,,46.050976,-103.908432,907,,,,,1.64,,30,,,,3837,,,19,,Flicker-GPS,,0,19,0,,,GPS,98105
2023-05-31T15:22:00.000Z,3.51359E+14,,46.05138,-103.912056,895,,,,,2.13,,31,,,,3838,,,40,,Flicker-GPS,,97,577,2051,,,GPS,98105
2023-05-31T21:22:00.000Z,3.51359E+14,,46.047031,-103.911346,903,,,,,1.44,,31,,,,3839,,,42,,Flicker-GPS,,50,554,2017,,,GPS,98105
2023-06-01T00:01:00.000Z,3.51359E+14,,46.050289,-103.907242,908,,,,,4.25,,33,,,,3843,,,31,,Flicker-GPS,,347,1641,7029,,,GPS,98105
2023-06-01T03:22:00.000Z,3.51359E+14,,46.050545,-103.90374,914,,,,,2,,32,,,,3840,,,21,,Flicker-GPS,,252,1329,5011,,,GPS,98105
2023-06-01T08:00:35.675Z,3.51359E+14,,46.230903,-103.654063,,,,,,,,,,,,3836,-14,,20,,Flicker-GPS,3125.731,,,,4583,,SCELL,98105
2023-06-01T09:22:00.000Z,3.51359E+14,,46.050564,-103.903709,914,,,,,1.96,,33,,,,3835,,,18,,Flicker-GPS,,0,2,0,,,GPS,98105
2023-06-01T15:22:00.000Z,3.51359E+14,,46.051281,-103.906906,911,,,,,2.45,,34,,,,3840,,,36,,Flicker-GPS,,291,2308,9756,,,GPS,98105
2023-06-01T21:22:00.000Z,3.51359E+14,,46.053005,-103.907089,919,,,,,1.95,,35,,,,3848,,,36,,Flicker-GPS,,235,1803,8184,,,GPS,98105
2023-06-02T00:01:00.000Z,3.51359E+14,,46.050587,-103.906052,910,,,,,2.28,,36,,,,3847,,,28,,Flicker-GPS,,153,874,4330,,,GPS,98105
2023-06-02T03:22:00.000Z,3.51359E+14,,46.049923,-103.90242,918,,,,,2.04,,36,,,,3842,,,16,,Flicker-GPS,,98,327,1290,,,GPS,98105
2023-06-02T08:00:27.074Z,3.51359E+14,,46.133375,-103.80685,,,,,,,,,,,,3839,-12,,17,,Flicker-GPS,4209.038,,,,2098,,SCELL,98105
2023-06-02T09:22:00.000Z,3.51359E+14,,46.049934,-103.902405,915,,,,,1.76,,37,,,,3836,,,18,,Flicker-GPS,,0,2,0,,,GPS,98105
2023-06-02T15:21:54.000Z,3.51359E+14,,46.051872,-103.905807,909,,,,,3.1,,32,,,,3838,,,31,,Flicker-GPS,,351,2334,10182,,,GPS,98105
2023-06-02T21:22:01.000Z,3.51359E+14,,46.052784,-103.905655,921,,,,,1.86,,39,,,,3848,,,38,,Flicker-GPS,,283,1797,8929,,,GPS,98105
2023-06-03T00:00:54.000Z,3.51359E+14,,46.052422,-103.905777,930,,,,,4.67,,34,,,,3847,,,32,,Flicker-GPS,,56,233,1282,,,GPS,98105
2023-06-03T03:21:54.000Z,3.51359E+14,,46.053299,-103.908943,906,,,,,2.08,,33,,,,3843,,,29,,Flicker-GPS,,62,547,2024,,,GPS,98105
2023-06-03T08:01:59.789Z,3.51359E+14,,46.291697,-103.946599,,,,,,,,,,,,3839,-12,,31,,Flicker-GPS,4033.141,,,,78209,,SCELL,98105
2023-06-03T09:21:54.000Z,3.51359E+14,,46.053299,-103.90892,901,,,,,2.31,,34,,,,3831,,,28,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-06-03T15:21:54.000Z,3.51359E+14,,46.052212,-103.906113,913,,,,,2.45,,35,,,,3829,,,32,,Flicker-GPS,,103,1222,5986,,,GPS,98105
2023-06-03T21:21:54.000Z,3.51359E+14,,46.050915,-103.910278,897,,,,,3.3,,36,,,,3837,,,41,,Flicker-GPS,,81,974,4747,,,GPS,98105
2023-06-04T00:00:55.000Z,3.51359E+14,,46.052273,-103.907578,906,,,,,5.05,,38,,,,3840,,,35,,Flicker-GPS,,39,306,1383,,,GPS,98105
2023-06-04T03:21:48.000Z,3.51359E+14,,46.054527,-103.918457,883,,,,,5.18,,31,,,,3836,,,25,,Flicker-GPS,,189,934,3942,,,GPS,98105
2023-06-04T09:21:48.000Z,3.51359E+14,,46.054371,-103.91848,867,,,,,11.8,,32,,,,3829,,,28,,Flicker-GPS,,0,0,0,,,GPS,98105
2023-06-04T15:21:54.000Z,3.51359E+14,,46.04953,-103.911942,893,,,,,2.24,,39,,,,3836,,,31,,Flicker-GPS,,253,3123,17632,,,GPS,98105
2023-06-04T21:22:00.000Z,3.51359E+14,,46.048637,-103.911072,889,,,,,2.42,,45,,,,3835,,,37,,Flicker-GPS,,45,317,1480,,,GPS,98105
2023-06-05T00:00:48.000Z,3.51359E+14,,46.047337,-103.909218,907,,,,,4.49,,35,,,,3832,,,31,,Flicker-GPS,,194,971,3163,,,GPS,98105
