time_at_fix,hardware_id,alias,latitude,longitude,altitude,speed,cog,hdop,vdop,pdop,satellite_count,time_to_fix,fix_quality,error,activity,battery_mv,instantaneous_solar_mv,solar_current_since_last_fix_ma,temperature_c,connect_at,ctt_device_type,position_uncertainty,activity_x,activity_y,activity_z,connection_duration,session_id,fix_method,id
2023-09-03T08:00:44.489Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3820,-48,,33,,Flicker-GPS,1534,,,,2681,,SCELL,98162
2023-09-03T18:15:42.351Z,3.51359E+14,,25.946242,-97.772334,,,,,,,,,,,,3817,596,,41,,Flicker-GPS,1509,,,,2299,,SCELL,98162
2023-09-04T00:15:44.166Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3821,-22,,36,,Flicker-GPS,1534,,,,1730,,SCELL,98162
2023-09-04T07:56:00.000Z,3.51359E+14,,25.918478,-97.746078,-12,,,,,1.99,,24,,,,3819,,,33,,Flicker-GPS,,171,789,10252,,,GPS,98162
2023-09-04T08:00:41.039Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3818,-46,,35,,Flicker-GPS,1535,,,,2596,,SCELL,98162
2023-09-04T18:15:39.017Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3813,292,,43,,Flicker-GPS,1534,,,,2281,,SCELL,98162
2023-09-05T00:15:37.711Z,3.51359E+14,,25.946242,-97.772334,,,,,,,,,,,,3815,-6,,36,,Flicker-GPS,1509,,,,1682,,SCELL,98162
2023-09-05T07:56:00.000Z,3.51359E+14,,25.918306,-97.746971,-9,,,,,2.06,,27,,,,3813,,,32,,Flicker-GPS,,356,1224,6681,,,GPS,98162
2023-09-05T08:00:37.816Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3813,-44,,34,,Flicker-GPS,1534,,,,2523,,SCELL,98162
2023-09-05T18:16:40.005Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3809,140,,41,,Flicker-GPS,3551,,,,2688,,SCELL,98162
2023-09-06T00:17:36.675Z,3.51359E+14,,25.925621,-97.730792,,,,,,,,,,,,3809,250,,39,,Flicker-GPS,2722,,,,62898,,SCELL,98162
2023-09-06T07:56:00.000Z,3.51359E+14,,25.918381,-97.746605,-10,,,,,1.99,,31,,,,3806,,,33,,Flicker-GPS,,164,511,6498,,,GPS,98162
2023-09-06T08:00:43.259Z,3.51359E+14,,25.925621,-97.730792,,,,,,,,,,,,3805,-38,,35,,Flicker-GPS,2722,,,,3634,,SCELL,98162
2023-09-06T18:17:51.596Z,3.51359E+14,,26.003115,-97.743108,,,,,,,,,,,,3801,-14,,47,,Flicker-GPS,1425,,,,79726,,SCELL,98162
2023-09-07T00:16:31.347Z,3.51359E+14,,25.999993,-97.742958,,,,,,,,,,,,3799,18,,37,,Flicker-GPS,1708,,,,1996,,SCELL,98162
2023-09-07T07:56:00.000Z,3.51359E+14,,25.976074,-97.728348,-8,,,,,2.99,,34,,,,3798,,,33,,Flicker-GPS,,128,514,8415,,,GPS,98162
2023-09-07T08:00:30.270Z,3.51359E+14,,26.003115,-97.743108,,,,,,,,,,,,3797,-42,,34,,Flicker-GPS,1425,,,,2087,,SCELL,98162
2023-09-07T18:16:30.934Z,3.51359E+14,,26.003115,-97.743108,,,,,,,,,,,,3794,168,,43,,Flicker-GPS,1425,,,,2702,,SCELL,98162
2023-09-08T00:16:29.268Z,3.51359E+14,,26.000124,-97.743244,,,,,,,,,,,,3800,252,,37,,Flicker-GPS,1500,,,,2600,,SCELL,98162
2023-09-08T07:56:00.000Z,3.51359E+14,,25.918732,-97.747604,-12,,,,,2.87,,37,,,,3797,,,32,,Flicker-GPS,,277,849,7607,,,GPS,98162
2023-09-08T08:01:40.599Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3797,-42,,37,,Flicker-GPS,1534,,,,74676,,SCELL,98162
2023-09-08T18:17:25.681Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3790,132,,44,,Flicker-GPS,3551,,,,1622,,SCELL,98162
2023-09-09T00:17:24.896Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3791,-22,,36,,Flicker-GPS,3551,,,,1730,,SCELL,98162
2023-09-09T07:55:54.000Z,3.51359E+14,,25.919128,-97.747665,-14,,,,,2.04,,34,,,,3791,,,32,,Flicker-GPS,,148,692,11676,,,GPS,98162
2023-09-09T08:00:26.286Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3790,-42,,33,,Flicker-GPS,1535,,,,2928,,SCELL,98162
2023-09-09T18:17:23.162Z,3.51359E+14,,25.948741,-97.771325,,,,,,,,,,,,3786,648,,42,,Flicker-GPS,1509,,,,1598,,SCELL,98162
2023-09-10T00:17:21.601Z,3.51359E+14,,25.948741,-97.771325,,,,,,,,,,,,3789,-20,,37,,Flicker-GPS,1509,,,,1552,,SCELL,98162
2023-09-10T07:55:54.000Z,3.51359E+14,,25.918394,-97.747856,-8,,,,,2.22,,37,,,,3789,,,32,,Flicker-GPS,,124,539,10362,,,GPS,98162
2023-09-10T08:00:23.159Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3788,-44,,33,,Flicker-GPS,1534,,,,2697,,SCELL,98162
2023-09-10T18:18:19.222Z,3.51359E+14,,25.948741,-97.771325,,,,,,,,,,,,3783,230,,43,,Flicker-GPS,1509,,,,1611,,SCELL,98162
2023-09-11T00:18:18.487Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3786,112,,36,,Flicker-GPS,3551,,,,1592,,SCELL,98162
2023-09-11T07:55:50.000Z,3.51359E+14,,25.918016,-97.748924,-7,,,,,24.68,,36,,,,3786,,,33,,Flicker-GPS,,143,526,10171,,,GPS,98162
2023-09-11T08:00:21.308Z,3.51359E+14,,25.946242,-97.772334,,,,,,,,,,,,3785,-50,,35,,Flicker-GPS,1509,,,,3765,,SCELL,98162
2023-09-11T18:18:16.389Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3780,272,,44,,Flicker-GPS,1534,,,,1875,,SCELL,98162
2023-09-12T00:18:16.174Z,3.51359E+14,,25.946242,-97.772334,,,,,,,,,,,,3781,-28,,36,,Flicker-GPS,1509,,,,2077,,SCELL,98162
2023-09-12T07:55:48.000Z,3.51359E+14,,25.920658,-97.7481,-8,,,,,1.86,,37,,,,3782,,,32,,Flicker-GPS,,90,566,4280,,,GPS,98162
2023-09-12T08:00:15.903Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3781,-46,,34,,Flicker-GPS,1534,,,,2505,,SCELL,98162
2023-09-12T18:18:14.300Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3779,912,,36,,Flicker-GPS,1535,,,,2666,,SCELL,98162
2023-09-13T00:18:12.041Z,3.51359E+14,,25.946242,-97.772334,,,,,,,,,,,,3778,-28,,35,,Flicker-GPS,1509,,,,1617,,SCELL,98162
2023-09-13T07:55:30.000Z,3.51359E+14,,25.918482,-97.746803,-5,,,,,2.7,,23,,,,3778,,,32,,Flicker-GPS,,165,821,5507,,,GPS,98162
2023-09-13T08:00:12.942Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3778,-46,,33,,Flicker-GPS,1535,,,,2617,,SCELL,98162
2023-09-13T18:19:10.059Z,3.51359E+14,,25.928121,-97.79907,,,,,,,,,,,,3775,458,,43,,Flicker-GPS,1500,,,,1632,,SCELL,98162
2023-09-14T00:19:09.385Z,3.51359E+14,,25.946242,-97.783749,,,,,,,,,,,,3778,0,,36,,Flicker-GPS,1500,,,,1816,,SCELL,98162
2023-09-14T07:55:30.000Z,3.51359E+14,,25.935223,-97.793549,-7,,,,,2.03,,26,,,,3778,,,32,,Flicker-GPS,,153,467,5552,,,GPS,98162
2023-09-14T08:00:08.275Z,3.51359E+14,,25.950619,-97.783298,,,,,,,,,,,,3778,-48,,33,,Flicker-GPS,1304,,,,1630,,SCELL,98162
2023-09-14T18:19:06.476Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3774,612,,42,,Flicker-GPS,1535,,,,1661,,SCELL,98162
2023-09-15T00:19:05.927Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3777,-6,,35,,Flicker-GPS,1535,,,,1674,,SCELL,98162
2023-09-15T07:55:30.000Z,3.51359E+14,,25.920401,-97.779877,-6,,,,,2.39,,29,,,,3775,,,32,,Flicker-GPS,,61,461,6661,,,GPS,98162
2023-09-15T08:00:04.794Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3774,-46,,33,,Flicker-GPS,1535,,,,1665,,SCELL,98162
2023-09-15T18:20:18.131Z,3.51359E+14,,25.926243,-97.7315,,,,,,,,,,,,3771,126,,41,,Flicker-GPS,1500,,,,4572,,SCELL,98162
2023-09-16T00:20:02.944Z,3.51359E+14,,25.925621,-97.730792,,,,,,,,,,,,3770,-8,,35,,Flicker-GPS,2722,,,,1767,,SCELL,98162
2023-09-16T07:55:30.000Z,3.51359E+14,,25.919069,-97.747009,-11,,,,,3.71,,32,,,,3769,,,33,,Flicker-GPS,,121,391,4585,,,GPS,98162
2023-09-16T07:55:59.000Z,3.51359E+14,,25.919052,-97.747002,-11,,,,,3.68,,1,,,,3769,,,33,,Flicker-GPS,,0,0,0,,,GPS,98162
2023-09-16T08:00:04.091Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3769,-36,,35,,Flicker-GPS,1535,,,,2981,,SCELL,98162
2023-09-16T08:01:01.457Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3769,-36,,35,,Flicker-GPS,1535,,,,1565,,SCELL,98162
2023-09-16T18:21:00.099Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3770,410,,47,,Flicker-GPS,3551,,,,1607,,SCELL,98162
2023-09-17T00:20:59.436Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3770,-50,,35,,Flicker-GPS,3551,,,,1583,,SCELL,98162
2023-09-17T07:56:30.000Z,3.51359E+14,,25.97773,-97.72834,-9,,,,,1.84,,35,,,,3770,,,33,,Flicker-GPS,,325,946,11783,,,GPS,98162
2023-09-17T08:00:58.490Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3769,-44,,33,,Flicker-GPS,3551,,,,1651,,SCELL,98162
2023-09-17T18:20:56.752Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3764,0,,36,,Flicker-GPS,3551,,,,1601,,SCELL,98162
2023-09-18T00:20:55.968Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3770,16,,34,,Flicker-GPS,3551,,,,1588,,SCELL,98162
2023-09-18T07:56:24.000Z,3.51359E+14,,25.976278,-97.727882,-4,,,,,3.21,,33,,,,3770,,,30,,Flicker-GPS,,153,451,4677,,,GPS,98162
2023-09-18T08:00:56.549Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3769,-46,,32,,Flicker-GPS,3551,,,,2538,,SCELL,98162
2023-09-18T18:21:53.717Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3763,994,,42,,Flicker-GPS,3551,,,,1585,,SCELL,98162
2023-09-19T00:21:52.701Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3769,88,,35,,Flicker-GPS,3551,,,,1518,,SCELL,98162
2023-09-19T07:56:24.000Z,3.51359E+14,,25.975327,-97.728302,-5,,,,,3.96,,36,,,,3768,,,30,,Flicker-GPS,,203,571,3452,,,GPS,98162
2023-09-19T08:00:51.846Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3768,-44,,31,,Flicker-GPS,3551,,,,1601,,SCELL,98162
2023-09-19T18:21:50.548Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3760,546,,48,,Flicker-GPS,3551,,,,1761,,SCELL,98162
2023-09-20T00:21:50.628Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3766,506,,34,,Flicker-GPS,1535,,,,1849,,SCELL,98162
2023-09-20T07:56:24.000Z,3.51359E+14,,25.919401,-97.747322,-8,,,,,2.08,,39,,,,3762,,,31,,Flicker-GPS,,144,535,4847,,,GPS,98162
2023-09-20T08:00:50.212Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3761,-46,,33,,Flicker-GPS,1535,,,,2470,,SCELL,98162
2023-09-20T18:22:47.110Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3758,272,,45,,Flicker-GPS,3551,,,,1572,,SCELL,98162
2023-09-21T00:22:46.378Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3761,962,,32,,Flicker-GPS,1535,,,,1571,,SCELL,98162
2023-09-21T07:56:18.000Z,3.51359E+14,,25.919884,-97.746704,-5,,,,,2.73,,36,,,,3761,,,32,,Flicker-GPS,,159,657,7119,,,GPS,98162
2023-09-21T08:00:46.733Z,3.51359E+14,,25.927498,-97.782247,,,,,,,,,,,,3759,-44,,33,,Flicker-GPS,1534,,,,2330,,SCELL,98162
2023-09-21T18:22:44.088Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3754,484,,42,,Flicker-GPS,3551,,,,1561,,SCELL,98162
2023-09-22T00:22:43.415Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3755,58,,34,,Flicker-GPS,3551,,,,1698,,SCELL,98162
2023-09-22T07:56:18.000Z,3.51359E+14,,25.97505,-97.72419,-7,,,,,3.36,,39,,,,3755,,,30,,Flicker-GPS,,88,450,4705,,,GPS,98162
2023-09-22T08:00:42.316Z,3.51359E+14,,25.965618,-97.722981,,,,,,,,,,,,3755,-42,,32,,Flicker-GPS,3551,,,,1612,,SCELL,98162
2023-11-05T18:45:15.527Z,3.51359E+14,,26.048745,-97.882776,,,,,,,,,,,,3848,810,,43,,Flicker-GPS,1708,,,,4451,,SCELL,98162
2023-11-06T07:55:30.000Z,3.51359E+14,,26.070396,-97.912437,-7,,,,,5.35,,23,,,,3852,,,29,,Flicker-GPS,,10567,32204,6984,,,GPS,98162
2023-11-06T08:00:13.445Z,3.51359E+14,,26.052489,-97.949316,,,,,,,,,,,,3851,-50,,31,,Flicker-GPS,549,,,,2761,,SCELL,98162
2023-11-06T18:46:09.255Z,3.51359E+14,,26.048745,-97.882776,,,,,,,,,,,,3852,994,,36,,Flicker-GPS,1708,,,,1579,,SCELL,98162
2023-11-06T19:30:00.000Z,3.51359E+14,,26.001688,-97.948654,0,,,,,1.89,,36,,,,3852,,,39,,Flicker-GPS,,85,561,14256,,,GPS,98162
2023-11-06T22:46:11.179Z,3.51359E+14,,25.894368,-97.82542,,,,,,,,,,,,3851,640,,31,,Flicker-GPS,1708,,,,2737,,SCELL,98162
2023-11-07T07:55:30.000Z,3.51359E+14,,26.070829,-97.912666,-5,,,,,2.31,,26,,,,3848,,,30,,Flicker-GPS,,105,540,10615,,,GPS,98162
2023-11-07T08:00:09.347Z,3.51359E+14,,26.033746,-97.838187,,,,,,,,,,,,3848,-40,,31,,Flicker-GPS,2241,,,,2794,,SCELL,98162
2023-11-07T18:47:11.947Z,3.51359E+14,,26.043123,-97.924039,,,,,,,,,,,,3848,774,,37,,Flicker-GPS,1101,,,,5506,,SCELL,98162
2023-11-08T07:55:30.000Z,3.51359E+14,,26.09152,-98.000412,-6,,,,,3.48,,30,,,,3852,,,27,,Flicker-GPS,,194,946,19439,,,GPS,98162
2023-11-08T18:50:07.258Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3848,646,,40,,Flicker-GPS,1483,,,,61486,,SCELL,98162
2023-11-09T07:55:30.000Z,3.51359E+14,,26.070644,-97.912956,-1,,,,,3.63,,33,,,,3844,,,30,,Flicker-GPS,,171,907,18180,,,GPS,98162
2023-11-09T07:55:58.000Z,3.51359E+14,,26.070652,-97.913002,-10,,,,,3.65,,1,,,,3844,,,30,,Flicker-GPS,,0,0,0,,,GPS,98162
2023-11-09T08:01:05.239Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3843,-50,,31,,Flicker-GPS,1483,,,,2359,,SCELL,98162
2023-11-09T18:50:29.197Z,3.51359E+14,,26.11874,-97.971075,,,,,,,,,,,,3839,870,,38,,Flicker-GPS,1852,,,,7683,,SCELL,98162
2023-11-10T07:56:30.000Z,3.51359E+14,,26.071943,-97.911476,-7,,,,,2.61,,37,,,,3840,,,31,,Flicker-GPS,,109,715,17753,,,GPS,98162
2023-11-10T08:01:05.521Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3839,-42,,32,,Flicker-GPS,1483,,,,1879,,SCELL,98162
2023-11-10T18:50:10.816Z,3.51359E+14,,26.08562,-97.988477,,,,,,,,,,,,3838,152,,27,,Flicker-GPS,651,,,,5145,,SCELL,98162
2023-11-11T07:56:24.000Z,3.51359E+14,,26.070555,-97.912666,-7,,,,,2.94,,34,,,,3836,,,25,,Flicker-GPS,,835,1214,15059,,,GPS,98162
2023-11-11T08:01:05.699Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3835,-38,,25,,Flicker-GPS,1483,,,,1706,,SCELL,98162
2023-11-11T18:52:04.915Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3833,16,,32,,Flicker-GPS,1666,,,,74928,,SCELL,98162
2023-11-12T07:56:18.000Z,3.51359E+14,,25.995083,-97.827347,-3,,,,,10.67,,32,,,,3829,,,26,,Flicker-GPS,,380,857,14140,,,GPS,98162
2023-11-12T08:02:20.603Z,3.51359E+14,,26.01437,-97.786453,,,,,,,,,,,,3828,-44,,29,,Flicker-GPS,1772,,,,83415,,SCELL,98162
2023-11-12T18:50:48.238Z,3.51359E+14,,26.043745,-97.84662,,,,,,,,,,,,3821,208,,25,,Flicker-GPS,1509,,,,1906,,SCELL,98162
2023-11-13T07:56:18.000Z,3.51359E+14,,25.994129,-97.827194,-3,,,,,7.79,,36,,,,3821,,,27,,Flicker-GPS,,339,524,3624,,,GPS,98162
2023-11-13T08:01:45.535Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3820,-50,,31,,Flicker-GPS,1666,,,,60365,,SCELL,98162
2023-11-13T18:51:45.167Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3813,290,,28,,Flicker-GPS,1666,,,,2013,,SCELL,98162
2023-11-14T07:56:18.000Z,3.51359E+14,,25.993034,-97.826202,-9,,,,,3.43,,39,,,,3812,,,26,,Flicker-GPS,,204,314,2231,,,GPS,98162
2023-11-14T08:00:43.898Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3811,-42,,28,,Flicker-GPS,1666,,,,2615,,SCELL,98162
2023-11-14T18:51:40.314Z,3.51359E+14,,26.043745,-97.84662,,,,,,,,,,,,3809,82,,29,,Flicker-GPS,1509,,,,1517,,SCELL,98162
2023-11-15T07:56:01.000Z,3.51359E+14,,25.986689,-97.805351,-9,,,,,25.62,,26,,,,3810,,,26,,Flicker-GPS,,361,1014,7794,,,GPS,98162
2023-11-15T08:00:40.642Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3809,-40,,28,,Flicker-GPS,1666,,,,2791,,SCELL,98162
2023-11-15T18:52:37.201Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3813,480,,40,,Flicker-GPS,1666,,,,1840,,SCELL,98162
2023-11-16T07:56:00.000Z,3.51359E+14,,25.993425,-97.826439,-9,,,,,1.75,,28,,,,3821,,,27,,Flicker-GPS,,225,721,20643,,,GPS,98162
2023-11-16T08:00:35.462Z,3.51359E+14,,25.956874,-97.79892,,,,,,,,,,,,3820,-44,,28,,Flicker-GPS,1666,,,,1642,,SCELL,98162
2023-11-16T18:53:35.099Z,3.51359E+14,,26.043123,-97.924039,,,,,,,,,,,,3817,956,,50,,Flicker-GPS,1101,,,,2581,,SCELL,98162
2023-11-17T07:56:00.000Z,3.51359E+14,,26.033699,-97.875923,-5,,,,,1.74,,32,,,,3828,,,27,,Flicker-GPS,,160,886,9487,,,GPS,98162
2023-11-17T08:00:32.388Z,3.51359E+14,,26.033746,-97.838187,,,,,,,,,,,,3827,-38,,29,,Flicker-GPS,2241,,,,1898,,SCELL,98162
2023-11-17T18:54:33.071Z,3.51359E+14,,26.033746,-97.838187,,,,,,,,,,,,3829,892,,41,,Flicker-GPS,2241,,,,3630,,SCELL,98162
2023-11-18T07:56:00.000Z,3.51359E+14,,26.067348,-97.912399,0,,,,,1.56,,35,,,,3831,,,29,,Flicker-GPS,,327,1296,16186,,,GPS,98162
2023-11-18T08:01:38.488Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3831,-40,,33,,Flicker-GPS,1483,,,,68349,,SCELL,98162
2023-11-18T18:55:38.167Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3825,894,,52,,Flicker-GPS,1483,,,,6756,,SCELL,98162
2023-11-19T07:55:54.000Z,3.51359E+14,,26.068396,-97.910011,-5,,,,,1.9,,33,,,,3829,,,29,,Flicker-GPS,,195,858,15681,,,GPS,98162
2023-11-19T08:00:29.371Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3828,-36,,30,,Flicker-GPS,1483,,,,1698,,SCELL,98162
2023-11-19T18:56:31.954Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3828,462,,33,,Flicker-GPS,1483,,,,6303,,SCELL,98162
2023-11-20T07:55:54.000Z,3.51359E+14,,26.067932,-97.910179,0,,,,,2.69,,36,,,,3829,,,29,,Flicker-GPS,,184,894,17543,,,GPS,98162
2023-11-20T08:00:25.571Z,3.51359E+14,,26.063122,-97.94436,,,,,,,,,,,,3828,-52,,30,,Flicker-GPS,1483,,,,1720,,SCELL,98162
2023-11-20T18:57:36.429Z,3.51359E+14,,26.048745,-97.882776,,,,,,,,,,,,3825,646,,39,,Flicker-GPS,1708,,,,78431,,SCELL,98162
2023-11-21T07:55:48.000Z,3.51359E+14,,25.98386,-98.046745,3,,,,,2.72,,34,,,,3821,,,28,,Flicker-GPS,,242,777,14712,,,GPS,98162
2023-11-21T08:00:18.244Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3821,-36,,29,,Flicker-GPS,1300,,,,1640,,SCELL,98162
2023-11-21T18:57:17.963Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3820,550,,28,,Flicker-GPS,1477,,,,2768,,SCELL,98162
2023-11-22T07:55:48.000Z,3.51359E+14,,25.984329,-98.047028,4,,,,,2.01,,37,,,,3817,,,27,,Flicker-GPS,,289,1151,12051,,,GPS,98162
2023-11-22T08:00:14.314Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3816,-44,,27,,Flicker-GPS,1300,,,,1562,,SCELL,98162
2023-11-22T18:58:16.231Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3813,136,,28,,Flicker-GPS,1300,,,,4519,,SCELL,98162
2023-11-23T07:55:30.000Z,3.51359E+14,,25.983971,-98.046204,2,,,,,1.92,,23,,,,3812,,,25,,Flicker-GPS,,198,638,7117,,,GPS,98162
2023-11-23T08:00:10.836Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3811,-36,,26,,Flicker-GPS,1300,,,,1823,,SCELL,98162
2023-11-23T18:59:08.826Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3817,792,,34,,Flicker-GPS,1300,,,,1755,,SCELL,98162
2023-11-24T07:55:30.000Z,3.51359E+14,,25.98419,-98.04612,0,,,,,1.85,,27,,,,3817,,,26,,Flicker-GPS,,321,1346,17716,,,GPS,98162
2023-11-24T08:00:07.222Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3817,-38,,27,,Flicker-GPS,1300,,,,1875,,SCELL,98162
2023-11-24T19:00:05.996Z,3.51359E+14,,26.043123,-97.924039,,,,,,,,,,,,3813,90,,33,,Flicker-GPS,1101,,,,1817,,SCELL,98162
2023-11-25T07:55:30.000Z,3.51359E+14,,26.067171,-97.911026,-5,,,,,1.49,,30,,,,3813,,,28,,Flicker-GPS,,150,917,18627,,,GPS,98162
2023-11-25T07:56:01.000Z,3.51359E+14,,26.067183,-97.911003,-4,,,,,1.49,,1,,,,3813,,,28,,Flicker-GPS,,0,0,0,,,GPS,98162
2023-11-25T08:00:03.755Z,3.51359E+14,,26.033746,-97.838187,,,,,,,,,,,,3812,-40,,28,,Flicker-GPS,2241,,,,1698,,SCELL,98162
2023-11-25T08:01:03.944Z,3.51359E+14,,26.033746,-97.838187,,,,,,,,,,,,3812,-40,,29,,Flicker-GPS,2241,,,,1894,,SCELL,98162
2023-11-25T19:01:22.718Z,3.51359E+14,,26.033746,-97.842929,,,,,,,,,,,,3807,-4,,36,,Flicker-GPS,2735,,,,22661,,SCELL,98162
2023-11-26T07:56:30.000Z,3.51359E+14,,25.99424,-97.82621,-8,,,,,1.51,,34,,,,3805,,,30,,Flicker-GPS,,215,694,10700,,,GPS,98162
2023-11-26T08:01:01.474Z,3.51359E+14,,26.033746,-97.842929,,,,,,,,,,,,3804,-36,,31,,Flicker-GPS,2735,,,,2559,,SCELL,98162
2023-11-26T19:00:57.999Z,3.51359E+14,,26.033746,-97.838187,,,,,,,,,,,,3802,710,,27,,Flicker-GPS,2241,,,,1703,,SCELL,98162
2023-11-27T07:56:25.000Z,3.51359E+14,,25.876818,-97.988441,1,,,,,2.9,,32,,,,3801,,,27,,Flicker-GPS,,241,791,12819,,,GPS,98162
2023-11-27T08:00:57.485Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3800,-40,,28,,Flicker-GPS,1618,,,,2511,,SCELL,98162
2023-11-28T07:56:24.000Z,3.51359E+14,,25.983688,-98.046043,2,,,,,1.85,,35,,,,3797,,,24,,Flicker-GPS,,244,941,12511,,,GPS,98162
2023-11-28T08:00:58.494Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3796,-48,,26,,Flicker-GPS,1300,,,,7760,,SCELL,98162
2023-11-28T19:04:05.625Z,3.51359E+14,,25.851871,-98.261826,,,,,,,,,,,,3793,218,,35,,Flicker-GPS,1733,,,,5458,,SCELL,98162
2023-11-29T07:56:18.000Z,3.51359E+14,,25.984634,-98.046608,2,,,,,1.88,,33,,,,3790,,,26,,Flicker-GPS,,104,577,19744,,,GPS,98162
2023-11-29T08:00:48.945Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3790,-36,,27,,Flicker-GPS,1300,,,,1734,,SCELL,98162
2023-11-29T19:05:41.294Z,3.51359E+14,,25.94062,-98.116965,,,,,,,,,,,,3786,598,,33,,Flicker-GPS,1708,,,,5926,,SCELL,98162
2023-11-30T07:56:19.000Z,3.51359E+14,,25.984976,-98.046593,0,,,,,1.83,,37,,,,3782,,,27,,Flicker-GPS,,323,825,15662,,,GPS,98162
2023-11-30T08:00:45.076Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3781,-44,,29,,Flicker-GPS,1300,,,,1563,,SCELL,98162
2023-12-01T07:56:00.000Z,3.51359E+14,,25.986786,-98.045937,2,,,,,1.95,,22,,,,3789,,,29,,Flicker-GPS,,371,1626,36059,,,GPS,98162
2023-12-01T08:00:41.873Z,3.51359E+14,,25.979995,-98.040769,,,,,,,,,,,,3788,-34,,30,,Flicker-GPS,1300,,,,1942,,SCELL,98162
2023-12-01T19:05:42.825Z,3.51359E+14,,25.945619,-98.226936,,,,,,,,,,,,3786,508,,29,,Flicker-GPS,3499,,,,2812,,SCELL,98162
2023-12-02T07:56:00.000Z,3.51359E+14,,25.861448,-98.173203,7,,,,,1.92,,26,,,,3782,,,29,,Flicker-GPS,,294,774,13976,,,GPS,98162
